code,name,market,security_type,listing_date,listing_age_calendar_days,base_status,base_reason,status,reason,avg_trading_value_20d_krw,liquidity_filter_status,liquidity_filter_reason,liquidity_rows_available,liquidity_rows_used,liquidity_latest_date,liquidity_raw_path
052860,아이앤씨,KOSDAQ,보통주,2009/10/06,6094,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
052900,KX하이텍,KOSDAQ,보통주,2005/01/18,7816,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
052960,태양3C,KONEX,보통주,2023/01/26,1234,exclude,market_not_allowed,exclude,market_not_allowed,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
053030,바이넥스,KOSDAQ,보통주,2001/08/07,9076,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053050,지에스이,KOSDAQ,보통주,2001/10/11,9011,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053060,세동,KOSDAQ,보통주,2001/08/17,9066,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053080,케이엔솔,KOSDAQ,보통주,2020/09/24,2088,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053160,프리엠스,KOSDAQ,보통주,2001/10/30,8992,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053210,스카이라이프,KOSPI,보통주,2011/06/03,5489,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053260,금강철강,KOSDAQ,보통주,2002/01/04,8926,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053270,구영테크,KOSDAQ,보통주,2002/02/07,8892,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053280,예스24,KOSDAQ,보통주,2008/05/07,6611,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053290,NE능률,KOSDAQ,보통주,2002/12/10,8586,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053300,한국정보인증,KOSDAQ,보통주,2014/02/04,4512,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053350,이니텍,KOSDAQ,보통주,2001/11/15,8976,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053450,세코닉스,KOSDAQ,보통주,2001/08/09,9074,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053580,웹케시,KOSDAQ,보통주,2019/01/25,2696,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053610,프로텍,KOSDAQ,보통주,2001/08/17,9066,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053620,태양,KOSDAQ,보통주,2001/08/07,9076,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053690,한미글로벌,KOSPI,보통주,2009/06/23,6199,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053700,삼보모터스,KOSDAQ,보통주,2001/11/06,8985,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053800,안랩,KOSDAQ,보통주,2001/09/13,9039,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053950,경남제약,KOSDAQ,보통주,2001/11/06,8985,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
053980,오상자이엘,KOSDAQ,보통주,2002/04/09,8831,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054040,한국컴퓨터,KOSDAQ,보통주,2002/01/15,8915,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054050,NH농우바이오,KOSDAQ,보통주,2002/04/02,8838,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054090,삼진엘앤디,KOSDAQ,보통주,2004/02/06,8163,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054180,메디콕스,KOSDAQ,보통주,2001/10/16,9006,exclude,managed_issue_current,exclude,managed_issue_current,,not_evaluated_preexisting_exclude,pre_liquidity_exclude,0,0,,
054210,이랜텍,KOSDAQ,보통주,2002/05/09,8801,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054220,비츠로시스,KOSDAQ,보통주,2001/12/26,8935,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054300,팬스타엔터프라이즈,KOSDAQ,보통주,2002/01/10,8920,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054410,케이피티유,KOSDAQ,보통주,2002/04/25,8815,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054450,텔레칩스,KOSDAQ,보통주,2004/12/10,7855,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054540,삼영엠텍,KOSDAQ,보통주,2001/11/15,8976,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054620,APS,KOSDAQ,보통주,2001/12/04,8957,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054670,대한뉴팜,KOSDAQ,보통주,2002/02/26,8873,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054780,키이스트,KOSDAQ,보통주,2003/11/14,8247,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054800,아이디스홀딩스,KOSDAQ,보통주,2001/09/27,9025,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054920,한컴위드,KOSDAQ,보통주,2001/11/01,8990,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054930,유신,KOSDAQ,보통주,2002/01/15,8915,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054940,엑사이엔씨,KOSDAQ,보통주,2001/12/13,8948,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
054950,제이브이엠,KOSDAQ,보통주,2006/06/07,7311,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
055490,테이팩스,KOSPI,보통주,2017/10/31,3147,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
055550,신한지주,KOSPI,보통주,2001/09/10,9042,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
056080,유진로봇,KOSDAQ,보통주,2001/11/13,8978,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
056090,시지메드텍,KOSDAQ,보통주,2015/11/12,3866,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
056190,에스에프에이,KOSDAQ GLOBAL,보통주,2001/12/18,8943,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
056360,코위버,KOSDAQ,보통주,2001/12/04,8957,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
056700,신화인터텍,KOSDAQ,보통주,2001/12/13,8948,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
056730,CNT85,KOSDAQ,보통주,2002/01/04,8926,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
057030,YBM넷,KOSDAQ,보통주,2004/06/08,8040,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
057050,현대홈쇼핑,KOSPI,보통주,2010/09/13,5752,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
057540,옴니시스템,KOSDAQ,보통주,2007/09/19,6842,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
057680,티사이언티픽,KOSDAQ,보통주,2002/06/18,8761,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
058110,멕아이씨에스,KOSDAQ,보통주,2015/12/14,3834,include,eligible_current_snapshot,exclude,liquidity_raw_missing,,data_missing,liquidity_raw_missing,0,0,,
