code,name,market,security_type,status,reason
101490,에스앤에스텍,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
101530,해태제과식품,KOSPI,보통주,include,eligible_current_snapshot
101670,하이드로리튬,KOSDAQ,보통주,include,eligible_current_snapshot
101680,한국정밀기계,KOSDAQ,보통주,include,eligible_current_snapshot
101730,위메이드맥스,KOSDAQ,보통주,include,eligible_current_snapshot
101930,인화정공,KOSDAQ,보통주,include,eligible_current_snapshot
101970,우양에이치씨,KOSDAQ,보통주,include,eligible_current_snapshot
102120,어보브반도체,KOSDAQ,보통주,include,eligible_current_snapshot
102260,동성케미컬,KOSPI,보통주,include,eligible_current_snapshot
102370,케이옥션,KOSDAQ,보통주,include,eligible_current_snapshot
102460,이연제약,KOSPI,보통주,include,eligible_current_snapshot
102710,이엔에프테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
102940,코오롱생명과학,KOSDAQ,보통주,include,eligible_current_snapshot
103140,풍산,KOSPI,보통주,include,eligible_current_snapshot
103230,에스앤더블류,KOSDAQ,보통주,include,eligible_current_snapshot
103590,일진전기,KOSPI,보통주,include,eligible_current_snapshot
103840,우양,KOSDAQ,보통주,include,eligible_current_snapshot
104040,디에스엠,KOSDAQ,보통주,include,eligible_current_snapshot
104200,NHN벅스,KOSDAQ,보통주,include,eligible_current_snapshot
104460,디와이피엔에프,KOSDAQ,보통주,include,eligible_current_snapshot
104480,티케이케미칼,KOSDAQ,보통주,include,eligible_current_snapshot
104540,코렌텍,KOSDAQ,보통주,include,eligible_current_snapshot
104620,노랑풍선,KOSDAQ,보통주,include,eligible_current_snapshot
104700,한국철강,KOSPI,보통주,include,eligible_current_snapshot
104830,원익머트리얼즈,KOSDAQ,보통주,include,eligible_current_snapshot
105330,케이엔더블유,KOSDAQ,보통주,include,eligible_current_snapshot
105550,엣지파운드리,KOSDAQ,보통주,include,eligible_current_snapshot
105560,KB금융,KOSPI,보통주,include,eligible_current_snapshot
105630,한세실업,KOSPI,보통주,include,eligible_current_snapshot
105740,디케이락,KOSDAQ,보통주,include,eligible_current_snapshot
105760,포스뱅크,KOSDAQ,보통주,include,eligible_current_snapshot
105840,우진,KOSPI,보통주,include,eligible_current_snapshot
106190,하이텍팜,KOSDAQ,보통주,include,eligible_current_snapshot
106240,파인테크닉스,KOSDAQ,보통주,include,eligible_current_snapshot
107590,미원홀딩스,KOSPI,보통주,include,eligible_current_snapshot
107600,새빗켐,KOSDAQ,보통주,include,eligible_current_snapshot
107640,한중엔시에스,KOSDAQ,보통주,include,eligible_current_snapshot
108230,톱텍,KOSDAQ,보통주,include,eligible_current_snapshot
108320,LX세미콘,KOSPI,보통주,include,eligible_current_snapshot
108380,대양전기공업,KOSDAQ,보통주,include,eligible_current_snapshot
108490,로보티즈,KOSDAQ,보통주,include,eligible_current_snapshot
108670,LX하우시스,KOSPI,보통주,include,eligible_current_snapshot
108860,셀바스AI,KOSDAQ,보통주,include,eligible_current_snapshot
109070,주성코퍼레이션,KOSPI,보통주,include,eligible_current_snapshot
109080,옵티시스,KOSDAQ,보통주,include,eligible_current_snapshot
109610,에스와이,KOSDAQ,보통주,include,eligible_current_snapshot
109670,씨싸이트,KOSDAQ,보통주,include,eligible_current_snapshot
109740,디에스케이,KOSDAQ,보통주,include,eligible_current_snapshot
109820,진매트릭스,KOSDAQ,보통주,include,eligible_current_snapshot
109860,동일금속,KOSDAQ,보통주,include,eligible_current_snapshot
109960,앱토크롬,KOSDAQ,보통주,include,eligible_current_snapshot
110020,전진바이오팜,KOSDAQ,보통주,include,eligible_current_snapshot
110790,크리스에프앤씨,KOSDAQ,보통주,include,eligible_current_snapshot
110990,디아이티,KOSDAQ,보통주,include,eligible_current_snapshot
111110,호전실업,KOSPI,보통주,include,eligible_current_snapshot
111380,동인기연,KOSPI,보통주,include,eligible_current_snapshot
111710,남화산업,KOSDAQ,보통주,include,eligible_current_snapshot
111770,영원무역,KOSPI,보통주,include,eligible_current_snapshot
112040,위메이드,KOSDAQ,보통주,include,eligible_current_snapshot
112290,와이씨켐,KOSDAQ,보통주,include,eligible_current_snapshot
112610,씨에스윈드,KOSPI,보통주,include,eligible_current_snapshot
113810,디젠스,KOSDAQ,보통주,include,eligible_current_snapshot
114090,GKL,KOSPI,보통주,include,eligible_current_snapshot
114190,강원에너지,KOSDAQ,보통주,include,eligible_current_snapshot
114450,그린생명과학,KOSDAQ,보통주,include,eligible_current_snapshot
114630,폴라리스우노,KOSDAQ,보통주,include,eligible_current_snapshot
114810,한솔아이원스,KOSDAQ,보통주,include,eligible_current_snapshot
114840,아이패밀리에스씨,KOSDAQ,보통주,include,eligible_current_snapshot
115160,휴맥스,KOSDAQ,보통주,include,eligible_current_snapshot
115180,큐리언트,KOSDAQ,보통주,include,eligible_current_snapshot
115310,인포바인,KOSDAQ,보통주,include,eligible_current_snapshot
115440,우리넷,KOSDAQ,보통주,include,eligible_current_snapshot
115450,HLB테라퓨틱스,KOSDAQ,보통주,include,eligible_current_snapshot
115480,씨유메디칼,KOSDAQ,보통주,include,eligible_current_snapshot
115500,케이씨에스,KOSDAQ,보통주,include,eligible_current_snapshot
115530,씨엔플러스,KOSDAQ,보통주,include,eligible_current_snapshot
115570,스타플렉스,KOSDAQ,보통주,include,eligible_current_snapshot
115610,이미지스,KOSDAQ,보통주,include,eligible_current_snapshot
117580,대성에너지,KOSPI,보통주,include,eligible_current_snapshot
117670,알파칩스,KOSDAQ,보통주,include,eligible_current_snapshot
117730,티로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
118000,메타케어,KOSPI,보통주,include,eligible_current_snapshot
118990,모트렉스,KOSDAQ,보통주,include,eligible_current_snapshot
119500,포메탈,KOSDAQ,보통주,include,eligible_current_snapshot
119610,인터로조,KOSDAQ,보통주,include,eligible_current_snapshot
119650,KC코트렐,KOSPI,보통주,include,eligible_current_snapshot
119830,아이텍,KOSDAQ,보통주,include,eligible_current_snapshot
119850,지엔씨에너지,KOSDAQ,보통주,include,eligible_current_snapshot
120030,조선선재,KOSPI,보통주,include,eligible_current_snapshot
120110,코오롱인더,KOSPI,보통주,include,eligible_current_snapshot
120240,대정화금,KOSDAQ,보통주,include,eligible_current_snapshot
121440,골프존홀딩스,KOSDAQ,보통주,include,eligible_current_snapshot
121600,나노신소재,KOSDAQ,보통주,include,eligible_current_snapshot
121890,에스디시스템,KOSDAQ,보통주,include,eligible_current_snapshot
122310,제노레이,KOSDAQ,보통주,include,eligible_current_snapshot
122350,삼기,KOSDAQ,보통주,include,eligible_current_snapshot
122450,KX,KOSDAQ,보통주,include,eligible_current_snapshot
122640,예스티,KOSDAQ,보통주,include,eligible_current_snapshot
122690,서진오토모티브,KOSDAQ,보통주,include,eligible_current_snapshot
122870,와이지엔터테인먼트,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
122900,아이마켓코리아,KOSPI,보통주,include,eligible_current_snapshot
122990,와이솔,KOSDAQ,보통주,include,eligible_current_snapshot
123010,알엔티엑스,KOSDAQ,보통주,include,eligible_current_snapshot
123040,엠에스오토텍,KOSDAQ,보통주,include,eligible_current_snapshot
123330,제닉,KOSDAQ,보통주,include,eligible_current_snapshot
123410,코리아에프티,KOSDAQ,보통주,include,eligible_current_snapshot
123420,위메이드플레이,KOSDAQ,보통주,include,eligible_current_snapshot
123570,이엠넷,KOSDAQ,보통주,include,eligible_current_snapshot
123690,한국화장품,KOSPI,보통주,include,eligible_current_snapshot
123700,SJM,KOSPI,보통주,include,eligible_current_snapshot
123750,알톤,KOSDAQ,보통주,include,eligible_current_snapshot
123840,뉴온,KOSDAQ,보통주,include,eligible_current_snapshot
123860,아나패스,KOSDAQ,보통주,include,eligible_current_snapshot
123890,한국자산신탁,KOSPI,보통주,include,eligible_current_snapshot
124500,아이티센글로벌,KOSDAQ,보통주,include,eligible_current_snapshot
124560,태웅로직스,KOSDAQ,보통주,include,eligible_current_snapshot
125020,티씨머티리얼즈,KOSDAQ,보통주,include,eligible_current_snapshot
125210,아모그린텍,KOSDAQ,보통주,include,eligible_current_snapshot
125490,한라캐스트,KOSDAQ,보통주,include,eligible_current_snapshot
126340,비나텍,KOSDAQ,보통주,include,eligible_current_snapshot
126560,현대퓨처넷,KOSPI,보통주,include,eligible_current_snapshot
126600,BGF에코머티리얼즈,KOSDAQ,보통주,include,eligible_current_snapshot
126640,화신정공,KOSDAQ,보통주,include,eligible_current_snapshot
126700,하이비젼시스템,KOSDAQ,보통주,include,eligible_current_snapshot
126720,수산인더스트리,KOSPI,보통주,include,eligible_current_snapshot
126730,코칩,KOSDAQ,보통주,include,eligible_current_snapshot
126880,제이엔케이글로벌,KOSDAQ,보통주,include,eligible_current_snapshot
127120,제이에스링크,KOSDAQ,보통주,include,eligible_current_snapshot
127710,아시아경제,KOSDAQ,보통주,include,eligible_current_snapshot
127980,화인써키트,KOSDAQ,보통주,include,eligible_current_snapshot
128540,에코캡,KOSDAQ,보통주,include,eligible_current_snapshot
128660,피제이메탈,KOSDAQ,보통주,include,eligible_current_snapshot
128820,대성산업,KOSPI,보통주,include,eligible_current_snapshot
128940,한미약품,KOSPI,보통주,include,eligible_current_snapshot
129260,인터지스,KOSPI,보통주,include,eligible_current_snapshot
129890,앱코,KOSDAQ,보통주,include,eligible_current_snapshot
129920,대성하이텍,KOSDAQ,보통주,include,eligible_current_snapshot
130500,GH신소재,KOSDAQ,보통주,include,eligible_current_snapshot
130580,나이스디앤비,KOSDAQ,보통주,include,eligible_current_snapshot
130660,한전산업,KOSPI,보통주,include,eligible_current_snapshot
130740,티피씨글로벌,KOSDAQ,보통주,include,eligible_current_snapshot
131030,옵투스제약,KOSDAQ,보통주,include,eligible_current_snapshot
131090,시큐브,KOSDAQ,보통주,include,eligible_current_snapshot
131100,티엔엔터테인먼트,KOSDAQ,보통주,include,eligible_current_snapshot
131180,딜리,KOSDAQ,보통주,include,eligible_current_snapshot
131220,대한과학,KOSDAQ,보통주,include,eligible_current_snapshot
131290,티에스이,KOSDAQ,보통주,include,eligible_current_snapshot
131370,알서포트,KOSDAQ,보통주,include,eligible_current_snapshot
131400,이브이첨단소재,KOSDAQ,보통주,include,eligible_current_snapshot
131760,파인텍,KOSDAQ,보통주,include,eligible_current_snapshot
131970,두산테스나,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
133750,메가엠디,KOSDAQ,보통주,include,eligible_current_snapshot
133820,화인베스틸,KOSPI,보통주,include,eligible_current_snapshot
134060,이퓨쳐,KOSDAQ,보통주,include,eligible_current_snapshot
134380,미원화학,KOSPI,보통주,include,eligible_current_snapshot
134580,탑코미디어,KOSDAQ,보통주,include,eligible_current_snapshot
134790,시디즈,KOSPI,보통주,include,eligible_current_snapshot
136150,원일티엔아이,KOSDAQ,보통주,include,eligible_current_snapshot
136410,아셈스,KOSDAQ,보통주,include,eligible_current_snapshot
136480,하림,KOSDAQ,보통주,include,eligible_current_snapshot
136490,선진,KOSPI,보통주,include,eligible_current_snapshot
136540,윈스테크넷,KOSDAQ,보통주,include,eligible_current_snapshot
137080,나래나노텍,KOSDAQ,보통주,include,eligible_current_snapshot
137310,에스디바이오센서,KOSPI,보통주,include,eligible_current_snapshot
137400,피엔티,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
137940,넥스트아이,KOSDAQ,보통주,include,eligible_current_snapshot
137950,제이씨케미칼,KOSDAQ,보통주,include,eligible_current_snapshot
138070,신진에스엠,KOSDAQ,보통주,include,eligible_current_snapshot
138080,오이솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
138360,앤로보틱스,KOSDAQ,보통주,include,eligible_current_snapshot
138610,나이벡,KOSDAQ,보통주,include,eligible_current_snapshot
138930,BNK금융지주,KOSPI,보통주,include,eligible_current_snapshot
139130,iM금융지주,KOSPI,보통주,include,eligible_current_snapshot
139480,이마트,KOSPI,보통주,include,eligible_current_snapshot
139670,키네마스터,KOSDAQ,보통주,include,eligible_current_snapshot
139990,아주스틸,KOSPI,보통주,include,eligible_current_snapshot
140070,서플러스글로벌,KOSDAQ,보통주,include,eligible_current_snapshot
140410,메지온,KOSDAQ,보통주,include,eligible_current_snapshot
140430,카티스,KOSDAQ,보통주,include,eligible_current_snapshot
140520,대창스틸,KOSDAQ,보통주,include,eligible_current_snapshot
140670,알에스오토메이션,KOSDAQ,보통주,include,eligible_current_snapshot
140860,파크시스템스,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
141000,비아트론,KOSDAQ,보통주,include,eligible_current_snapshot
141080,리가켐바이오,KOSDAQ GLOBAL,보통주,include,eligible_current_snapshot
142210,유니트론텍,KOSDAQ,보통주,include,eligible_current_snapshot
142280,녹십자엠에스,KOSDAQ,보통주,include,eligible_current_snapshot
142760,모아라이프플러스,KOSDAQ,보통주,include,eligible_current_snapshot
143160,아이디스,KOSDAQ,보통주,include,eligible_current_snapshot
143210,핸즈코퍼레이션,KOSPI,보통주,include,eligible_current_snapshot
143240,사람인,KOSDAQ,보통주,include,eligible_current_snapshot
143540,영우디에스피,KOSDAQ,보통주,include,eligible_current_snapshot
144510,지씨셀,KOSDAQ,보통주,include,eligible_current_snapshot
144960,뉴파워프라즈마,KOSDAQ,보통주,include,eligible_current_snapshot
145020,휴젤,KOSDAQ,보통주,include,eligible_current_snapshot
145170,노브랜드,KOSDAQ,보통주,include,eligible_current_snapshot
145720,덴티움,KOSPI,보통주,include,eligible_current_snapshot
145990,삼양사,KOSPI,보통주,include,eligible_current_snapshot
146060,율촌,KOSDAQ,보통주,include,eligible_current_snapshot
146320,비씨엔씨,KOSDAQ,보통주,include,eligible_current_snapshot
147760,피엠티,KOSDAQ,보통주,include,eligible_current_snapshot
147830,제룡산업,KOSDAQ,보통주,include,eligible_current_snapshot
148150,세경하이테크,KOSDAQ,보통주,include,eligible_current_snapshot
148250,알엔투테크놀로지,KOSDAQ,보통주,include,eligible_current_snapshot
148780,비큐AI,KOSDAQ,보통주,include,eligible_current_snapshot
148930,에이치와이티씨,KOSDAQ,보통주,include,eligible_current_snapshot
149950,아바텍,KOSDAQ,보통주,include,eligible_current_snapshot
149980,하이로닉,KOSDAQ,보통주,include,eligible_current_snapshot
150900,파수AI,KOSDAQ,보통주,include,eligible_current_snapshot
151860,KG에코솔루션,KOSDAQ,보통주,include,eligible_current_snapshot
153460,네이블,KOSDAQ,보통주,include,eligible_current_snapshot
153490,우리이앤엘하루틴,KOSDAQ,보통주,include,eligible_current_snapshot
153710,옵티팜,KOSDAQ,보통주,include,eligible_current_snapshot
154030,아시아종묘,KOSDAQ,보통주,include,eligible_current_snapshot
154040,다산솔루에타,KOSDAQ,보통주,include,eligible_current_snapshot
155650,와이엠씨,KOSDAQ,보통주,include,eligible_current_snapshot
